Player,Squad,Rating,user,player,rating,Nation
Manuel Lanzini,West Ham,3.3351648351648358,52,2394,3.3351648000000003,ar
Jason,Alavés,3.0625,0,7,3.0625,es
Jason,Alavés,3.0625,0,7,3.0625,es
Leo Fuhr Hjelde,Leeds United,2.6926829268292685,61,1131,2.692683,no
Javairô Dilrosun,Manchester City,2.8810289389067525,4,375,2.8810290000000003,nl
Javairô Dilrosun,Manchester City,2.8810289389067525,4,375,2.8810290000000003,nl
Laurent Koscielny,Bordeaux,2.39662447257384,94,383,2.3966246,fr
Paul Lasne,Brest,2.65625,16,445,2.65625,fr
Issa Diop,West Ham,2.2857142857142856,52,2389,2.2857144,fr
Diego Godín,Villarreal,2.3976833976833976,15,540,2.3976834,uy
Amadou Diawara,Roma,1.7647058823529411,60,1909,1.7647058999999998,gn
Max Kruse,Freiburg,2.67032967032967,92,2270,2.6703296,de
Max Kruse,Freiburg,2.67032967032967,92,2270,2.6703296,de
Anwar El Ghazi,Aston Villa,2.4153846153846152,57,110,2.4153845,nl
Anwar El Ghazi,Aston Villa,2.4153846153846152,57,110,2.4153845,nl
Arkadiusz Reca,Spezia,2.445497630331753,86,2105,2.4454974999999997,pl
Kelvin Yeboah,Genoa,2.4876543209876543,51,878,2.4876542,it
Martín Cáceres,Lazio,2.3957597173144882,3,532,2.3957598,uy
Martín Cáceres,Lazio,2.3957597173144882,3,532,2.3957598,uy
Julian Eitschberger,Hertha BSC,2.1421319796954315,89,988,2.142132,de
Philippe Coutinho,Barcelona,3.1830985915492964,70,107,3.1830986,br
Philippe Coutinho,Barcelona,3.1830985915492964,70,107,3.1830986,br
Josué Albert,Clermont Foot,2.100502512562814,38,603,2.1005025,gf
Axel Tuanzebe,Manchester Utd,1.9236947791164656,25,126,1.9236947,en
Axel Tuanzebe,Manchester Utd,1.9236947791164656,25,126,1.9236947,en
Eddie Salcedo,Hellas Verona,2.1620370370370368,80,2107,2.1620371,it
Martín Cáceres,Fiorentina,2.4196078431372547,53,532,2.4196079,uy
Martín Cáceres,Fiorentina,2.4196078431372547,53,532,2.4196079,uy
Arnaud Nordin,Saint-Étienne,2.462857142857143,44,1953,2.4628572,fr
Gerson,Marseille,2.9838709677419355,58,1459,2.9838709999999997,br
Alexis Sánchez,Udinese,3.4725738396624477,40,1046,3.4725737999999997,cl
Dénys Bain,Brest,2.200892857142857,16,433,2.200893,fr
Simone Verdi,Hellas Verona,3.064814814814815,80,1992,3.0648147999999997,it
Simone Verdi,Hellas Verona,3.064814814814815,80,1992,3.0648147999999997,it
Baptiste Santamaria,Angers,2.7553191489361697,27,834,2.755319,fr
Baptiste Santamaria,Angers,2.7553191489361697,27,834,2.755319,fr
Philipp Förster,Stuttgart,2.9736842105263164,49,2143,2.9736842999999995,de
Dodi Lukebakio,Watford,2.1135135135135137,75,995,2.1135135,be
Dodi Lukebakio,Watford,2.1135135135135137,75,995,2.1135135,be
Roberto Piccoli,Genoa,1.5493827160493827,51,149,1.5493827,it
Roberto Piccoli,Genoa,1.5493827160493827,51,149,1.5493827,it
Yasser Larouci,Liverpool,2.471810089020772,69,2221,2.47181,dz
Nicolas Haas,Empoli,2.5893719806763285,101,728,2.589372,ch
John Brooks,Hertha BSC,2.527918781725888,89,2406,2.5279187999999997,us
Nadiem Amiri,Hoffenheim,2.48,12,843,2.48,de
Nadiem Amiri,Hoffenheim,2.48,12,843,2.48,de
Wesley Moraes,Levante,1.077669902912621,7,118,1.0776698999999998,br
Lennard Maloney,Union Berlin,2.4444444444444446,100,660,2.4444444,us
Felipe Caicedo,Lazio,1.5300353356890457,3,849,1.5300354,ec
Felipe Caicedo,Lazio,1.5300353356890457,3,849,1.5300354,ec
Emerson,Barcelona,2.809859154929577,70,240,2.809859,br
Emerson,Barcelona,2.809859154929577,70,240,2.809859,br
Aleix Febas,Mallorca,1.9893617021276595,5,1386,1.9893616000000003,es
Myziane Maolida,Nice,2.05,29,996,2.05,fr
Myziane Maolida,Nice,2.05,29,996,2.05,fr
Allan Nyom,Granada,1.7,18,893,1.7,cm
Bilal Brahimi,Nice,2.4461538461538463,29,36,2.4461539,dz
Bilal Brahimi,Nice,2.4461538461538463,29,36,2.4461539,dz
Toti Gomes,Wolves,2.3639575971731452,74,2433,2.3639576,pt
Caio Henrique Oliveira Silva,Atlético Madrid,3.1759656652360517,21,1551,3.1759654999999998,br
Jordan Amavi,Aston Villa,2.5743589743589745,57,1453,2.574359,fr
Jordan Amavi,Aston Villa,2.5743589743589745,57,1453,2.574359,fr
Vedat Muriqi,Mallorca,2.398936170212766,5,1117,2.3989363,xk
Vedat Muriqi,Mallorca,2.398936170212766,5,1117,2.3989363,xk
Sehrou Guirassy,Rennes,2.2598684210526314,39,1891,2.2598683999999998,gn
Daniel Didavi,Wolfsburg,2.905829596412556,55,2138,2.9058297000000004,de
Pizzi,Braga,3.333333333333333,22,2511,3.3333333,pt
Luca Waldschmidt,Freiburg,2.318681318681319,92,2422,2.3186812000000003,de
Luca Waldschmidt,Freiburg,2.318681318681319,92,2422,2.3186812000000003,de
Pierre-Emerick Aubameyang,Saint-Étienne,1.9657142857142855,44,79,1.9657143,ga
Pierre-Emerick Aubameyang,Saint-Étienne,1.9657142857142855,44,79,1.9657143,ga
Omar Colley,Sampdoria,2.5418994413407816,84,2001,2.5418993999999997,gm
Felipe Caicedo,Manchester City,2.302250803858521,4,849,2.3022508999999998,ec
Felipe Caicedo,Manchester City,2.302250803858521,4,849,2.3022508999999998,ec
Djibril Sidibé,Lille,3.0764331210191083,32,1550,3.0764332000000003,fr
Angeliño,Hoffenheim,3.008888888888889,12,1771,3.008889,es
Rubén Sobrino,Alavés,2.5069444444444446,0,527,2.5069444,es
Rubén Sobrino,Alavés,2.5069444444444446,0,527,2.5069444,es
Lorenzo Tonelli,Empoli,2.7874396135265695,101,740,2.7874396,it
Martin Palumbo,Udinese,1.3713080168776368,40,1071,1.371308,no
Manu Vallejo,Alavés,2.583333333333333,0,29,2.5833333,es
Manu Vallejo,Alavés,2.583333333333333,0,29,2.5833333,es
Andrea Pinamonti,Genoa,2.2407407407407405,51,736,2.2407407999999998,it
Sandro Ramírez,Everton,2.220858895705521,73,896,2.2208588,es
Marvin Friedrich,Union Berlin,2.189814814814815,100,1341,2.1898147999999997,de
Marvin Friedrich,Union Berlin,2.189814814814815,100,1341,2.1898147999999997,de
Jurgen Ekkelenkamp,Hertha BSC,2.1472081218274117,89,989,2.1472082,nl
Nordi Mukiele,Montpellier,2.77734375,43,1784,2.7773437999999997,fr
Christos Kourfalidis,Cagliari,2.596858638743456,81,544,2.5968587000000003,gr
Imran Louza,Watford,3.0594594594594597,75,2371,3.0594593999999997,ma
Pablo Sarabia,Sevilla,2.67578125,85,1740,2.6757812000000003,es
Pablo Sarabia,Sevilla,2.67578125,85,1740,2.6757812000000003,es
Isaac Hayden,Norwich City,2.369565217391304,68,1631,2.3695652000000003,en
Omar Marmoush,Wolfsburg,3.179372197309417,55,2153,3.1793723,eg
Omar Marmoush,Wolfsburg,3.179372197309417,55,2153,3.1793723,eg
Sam Lammers,Atalanta,2.145669291338583,50,139,2.1456692000000004,nl
Sam Lammers,Atalanta,2.145669291338583,50,139,2.1456692000000004,nl
Fábio Cardoso,Porto,2.101694915254237,24,2456,2.1016947999999998,pt
Gonzalo Villar,Getafe,2.8044692737430172,8,902,2.8044693,es
Lukas Klünter,Hertha BSC,2.1116751269035534,89,994,2.111675,de
Ollie Watkins,Brentford,2.3882978723404253,76,127,2.3882978,en
Rúben Vinagre,Famalicão,2.730769230769231,1,2481,2.7307692,pt
Thomas Fontaine,Clermont Foot,1.7939698492462313,38,1292,1.7939699,mg
Stefano Okaka,Watford,1.9891891891891893,75,2247,1.9891891,it
Rodrigo Valente,Santa Clara,2.0491803278688523,113,2681,2.0491803,pt
Mario Lemina,Marseille,2.8870967741935485,58,1656,2.8870970000000002,ga
Patrick Osterhage,Bochum,2.3015873015873014,54,331,2.3015873,de
Jonathan Ikone,Lille,2.6815286624203822,32,811,2.6815286,fr
Jonathan Ikone,Lille,2.6815286624203822,32,811,2.6815286,fr
Simone Romagnoli,Spezia,2.5213270142180093,86,738,2.521327,it
Kayky Chagas,Manchester City,1.3311897106109325,4,1410,1.3311898000000002,br
Tomás Mendes,Alavés,1.930555555555556,0,13,1.9305556000000001,es
Kamaldeen Sulemana,Rennes,3.0625,39,1896,3.0625,gh
Samuel Kalu,Watford,2.902702702702703,75,381,2.9027027999999997,ng
Samuel Kalu,Watford,2.902702702702703,75,381,2.9027027999999997,ng
Chris Wood,Brighton,1.8538812785388128,67,497,1.8538811999999998,nz
Chris Wood,Brighton,1.8538812785388128,67,497,1.8538811999999998,nz
Oier Sanjurjo,Osasuna,2.230769230769231,88,1710,2.2307692,es
Marcus Forss,Brentford,2.122340425531915,76,412,2.1223403999999997,fi
Pontus Jansson,Brentford,2.3670212765957452,76,418,2.3670212999999998,se
Simon Banza,Braga,2.4,22,1170,2.4,fr
Simon Banza,Braga,2.4,22,1170,2.4,fr
Antonio Rüdiger,Stuttgart,2.754385964912281,49,597,2.7543860000000002,de
Steffen Tigges,Dortmund,2.5851063829787235,48,669,2.5851064,de
Roberto Torres,Osasuna,3.120879120879121,88,1711,3.1208792,es
Mato Jajalo,Udinese,2.5485232067510553,40,2243,2.5485232000000004,ba
Esteban Saveljich,Levante,1.9466019417475728,7,1766,1.946602,me
Hugo Sotelo,Celta Vigo,1.1797235023041477,10,575,1.1797235000000001,es
Rochinha,Sporting CP,2.5292307692307694,63,2582,2.5292307999999997,pt
Rúben Lima,B-SAD,2.5307692307692307,90,2644,2.5307692999999998,pt
Bryan Mbeumo,Troyes,2.7950310559006213,35,421,2.7950310000000003,cm
Jean-Daniel Akpa-Akpro,Lazio,2.452296819787986,3,1105,2.4522967,ci
Kyle Walker-Peters,Tottenham,2.9565217391304346,31,2083,2.9565217,en
Lucas Olaza,Elche,2.905,99,710,2.905,uy
Matteo Lovato,Cagliari,2.5183246073298435,81,140,2.5183246,it
Matteo Lovato,Cagliari,2.5183246073298435,81,140,2.5183246,it
Daniel Maldini,Milan,2.2792452830188683,95,1522,2.2792453999999998,it
Andreas Christensen,Chelsea,2.6006006006006004,19,585,2.6006007,dk
Lucas Torreira,Sampdoria,3.1843575418994416,84,819,3.1843576000000002,uy
Eliaquim Mangala,Manchester City,2.163987138263665,4,1948,2.1639872,fr
Geovani,Famalicão,1.9615384615384612,1,2652,1.9615383999999998,br
Maxwel Cornet,Burnley,2.3614457831325297,6,483,2.3614457000000004,ci
Maxwel Cornet,Burnley,2.3614457831325297,6,483,2.3614457000000004,ci
Mattia Destro,Milan,2.064150943396226,95,854,2.064151,it
Alberth Elis,Bordeaux,2.156118143459916,94,376,2.1561182,hn
Jeremie Boga,Rennes,2.825657894736842,39,129,2.8256577999999997,ci
Jeremie Boga,Rennes,2.825657894736842,39,129,2.8256577999999997,ci
Grant Hanley,Newcastle Utd,2.3604060913705585,14,1670,2.3604062000000003,sc
Andrés Martín,Rayo Vallecano,1.8,17,1759,1.8,es
Mircea Alexandru Tirlea,Alavés,2.2291666666666665,0,1,2.2291667,ro
Hugo Duro,Valencia,2.335,9,886,2.335,es
Hugo Duro,Valencia,2.335,9,886,2.335,es
Andreas Skov Olsen,Bologna,2.7876106194690267,66,360,2.7876105,dk
Hélder Costa,Monaco,1.5818181818181818,42,1125,1.5818181999999998,ao
Hélder Costa,Monaco,1.5818181818181818,42,1125,1.5818181999999998,ao
Nicolò Barella,Inter,3.3738317757009346,64,1034,3.3738317,it
Jonathan Ikone,Fiorentina,2.631372549019608,53,811,2.6313725,fr
Jonathan Ikone,Fiorentina,2.631372549019608,53,811,2.6313725,fr
Obite N'Dicka,Eint Frankfurt,2.912878787878788,13,686,2.9128787999999997,fr
Jonathan Ikone,Fiorentina,2.7568627450980387,53,811,2.7568626,fr
Jonathan Ikone,Fiorentina,2.7568627450980387,53,811,2.7568626,fr
Lucas Perrin,Marseille,2.600806451612903,58,2131,2.6008065,fr
Nicolas Janvier,Vitória,3.2533936651583715,105,2593,3.2533937,fr
Lewis Bate,Leeds United,2.029268292682927,61,1124,2.0292683,en
Joaquín,Fiorentina,2.9725490196078432,53,298,2.9725490000000003,es
Tomás Pina Isla,Alavés,2.0069444444444446,0,21,2.0069444,es
Dominic Calvert-Lewin,Everton,2.1533742331288344,73,777,2.1533742,en
Nicolas Pallois,Nantes,2.2962962962962963,20,1598,2.2962964,fr
Federico Bernardeschi,Fiorentina,2.709803921568628,53,1055,2.7098037999999995,it
Kelechi Iheanacho,Manchester City,2.6655948553054656,4,1155,2.6655947999999996,ng
Junior Mwanga,Bordeaux,2.282700421940928,94,393,2.2827005000000002,fr
Manu Vallejo,Valencia,2.655,9,29,2.655,es
Manu Vallejo,Valencia,2.655,9,29,2.655,es
Lorenzo De Silvestri,Bologna,2.5619469026548667,66,344,2.5619468999999997,it
Sidney Raebiger,Greuther Fürth,1.21301775147929,110,1790,1.2130177,de
Gabriel Jesus,Manchester City,3.2861736334405145,4,1418,3.2861736000000006,br
N'Golo Kanté,Leicester City,3.7,107,590,3.7,fr
Cengiz Ünder,Leicester City,2.6416666666666666,107,1472,2.6416667,tr
Jimmy Briand,Bordeaux,2.780590717299578,94,374,2.7805908,fr
Ronaldo Vieira,Hellas Verona,1.1296296296296295,80,2016,1.1296296000000001,gw
Andros Townsend,Leeds United,2.756097560975609,61,801,2.7560976000000004,en
Omar Marmoush,Stuttgart,3.171052631578948,49,2153,3.1710527,eg
Omar Marmoush,Stuttgart,3.171052631578948,49,2153,3.1710527,eg
Manu García,Alavés,3.1875,0,4,3.1875,es
Bernardo Silva,Benfica,3.5847176079734218,65,1425,3.5847175000000004,pt
Saîf-Eddine Khaoui,Clermont Foot,2.6180904522613067,38,615,2.6180904,tn
Kostas Stafylidis,Augsburg,3.020942408376963,91,335,3.0209424,gr
Hugo Duro,Getafe,2.3128491620111733,8,886,2.3128490000000004,es
Hugo Duro,Getafe,2.3128491620111733,8,886,2.3128490000000004,es
Abdu Conté,Troyes,2.130434782608696,35,2211,2.1304347999999997,pt
Abdu Conté,Troyes,2.130434782608696,35,2211,2.1304347999999997,pt
Billy Gilmour,Brighton,3.0228310502283104,67,1669,3.022831,sc
Hugo Duro,Valencia,1.43,9,886,1.43,es
Hugo Duro,Valencia,1.43,9,886,1.43,es
Galeno,Portimonense,3.1156069364161847,112,2464,3.115607,br
Galeno,Portimonense,3.1156069364161847,112,2464,3.115607,br
Fahd Moufi,Tondela,2.466666666666667,104,2757,2.4666667,ma
Raúl Torrente,Granada,2.29375,18,931,2.29375,es
Mads Bech Sørensen,Nice,2.0538461538461537,29,407,2.0538461,dk
Nathanael Mbuku,Reims,2.3926940639269407,34,1879,2.3926939999999997,fr
Sebastian Andersson,Köln,2.01010101010101,93,1080,2.0101009999999997,se
Víctor Camarasa,Betis,2.0391304347826087,96,289,2.0391304,es
Ángel Correa,Atlético Madrid,2.866952789699571,21,181,2.866953,ar
Sergio Santos,Real Madrid,2.640625,11,1817,2.640625,es
Edimilson Fernandes,Fiorentina,2.380392156862745,53,63,2.3803919999999996,ch
Caleb Ekuban,Leeds United,2.190243902439025,61,855,2.190244,gh
Francis Coquelin,Villarreal,2.9652509652509647,15,2340,2.965251,fr
Iván Alejo,Cádiz,2.655629139072848,26,500,2.6556292,es
Raphaël Varane,Lens,2.5260869565217394,37,1451,2.526087,fr
Yayah Kallon,Hellas Verona,2.4166666666666665,80,865,2.4166667,sl
Andy Delort,Montpellier,2.3359375,43,1559,2.3359375,dz
Andy Delort,Montpellier,2.3359375,43,1559,2.3359375,dz
Daniele Rugani,Juventus,2.2672064777327936,79,1076,2.2672064,it
Philippe Koffi,Reims,2.1461187214611868,34,1873,2.1461186000000003,fr
Philippe Koffi,Reims,2.1461187214611868,34,1873,2.1461186000000003,fr
David Silva,Valencia,3.02,9,1842,3.02,es
Gerard Deulofeu,Udinese,3.333333333333333,40,2241,3.3333333,es
Bryan,Valencia,2.685,9,2188,2.685,es
Bryan,Valencia,2.685,9,2188,2.685,es
Mario Gila,Lazio,2.6113074204946995,3,1804,2.6113074,es
Sargis Adamyan,Köln,2.4680134680134684,93,1010,2.4680134999999996,am
Diego Farias,Cagliari,2.18848167539267,81,538,2.1884816000000002,br
Álvaro Vadillo,Betis,2.6043478260869564,96,768,2.604348,es
Jordan Amavi,Getafe,2.4022346368715084,8,1453,2.4022346000000003,fr
Jordan Amavi,Getafe,2.4022346368715084,8,1453,2.4022346000000003,fr
Lucas Digne,Everton,2.723926380368098,73,109,2.7239263,fr
Lucas Digne,Everton,2.723926380368098,73,109,2.7239263,fr
Julian Chabot,Köln,2.4242424242424243,93,1081,2.4242425,de
Julian Chabot,Köln,2.4242424242424243,93,1081,2.4242425,de
Beto,Portimonense,2.2774566473988442,112,2239,2.2774568,gw
Beto,Portimonense,2.2774566473988442,112,2239,2.2774568,gw
Calum Chambers,Arsenal,2.436213991769548,56,81,2.436214,en
Calum Chambers,Arsenal,2.436213991769548,56,81,2.436214,en
Racine Coly,Famalicão,2.0769230769230766,1,2677,2.0769231,sn
Bryan Cristante,Milan,3.079245283018868,95,1907,3.0792452999999997,it
Mattia Destro,Empoli,2.0676328502415457,101,854,2.0676330000000003,it
Mario González,Tondela,2.1155555555555554,104,2539,2.1155555,es
Derek Mazou-Sacko,Troyes,1.2732919254658386,35,2223,1.273292,fr
Musa Barrow,Atalanta,3.0118110236220472,50,341,3.0118110000000002,gm
Jean-Kévin Augustin,Paris S-G,1.7157894736842103,72,1580,1.7157894,fr
Bryan,Sevilla,3.03515625,85,2188,3.0351562000000003,es
Bryan,Sevilla,3.03515625,85,2188,3.0351562000000003,es
Lucas Digne,Lille,2.71656050955414,32,109,2.7165605999999998,fr
Lucas Digne,Lille,2.71656050955414,32,109,2.7165605999999998,fr
Samuel Kalu,Bordeaux,2.1940928270042197,94,381,2.1940928,ng
Samuel Kalu,Bordeaux,2.1940928270042197,94,381,2.1940928,ng
Blanco,Real Madrid,2.825,11,1799,2.825,es
Kevin Vogt,Bochum,2.0793650793650795,54,1033,2.079365,de
Jordi Alba,Valencia,3.125,9,230,3.125,es
Marvin Friedrich,M'Gladbach,2.5390334572490705,111,1341,2.5390334,de
Marvin Friedrich,M'Gladbach,2.5390334572490705,111,1341,2.5390334,de
Martín Montoya,Betis,2.773913043478261,96,303,2.7739131,es
Trézéguet,Aston Villa,2.6102564102564103,57,125,2.6102564,eg
Darío Benedetto,Elche,1.485,99,694,1.485,ar
Darío Benedetto,Elche,1.485,99,694,1.485,ar
Kevin Long,Burnley,1.6686746987951808,6,485,1.6686747,ie
Philippe Koffi,Reims,1.634703196347032,34,1873,1.6347032,fr
Philippe Koffi,Reims,1.634703196347032,34,1873,1.6347032,fr
Unai García,Osasuna,2.043956043956044,88,1699,2.043956,es
Kalvin Phillips,Leeds United,3.2487804878048783,61,1141,3.2487805,en
Tom Lacoux,Bordeaux,2.5105485232067517,94,385,2.5105486,fr
Mamadou Fofana,Metz,2.390625,45,1481,2.390625,ml
Matt Targett,Newcastle Utd,2.802030456852792,14,123,2.8020306,en
Matt Targett,Newcastle Utd,2.802030456852792,14,123,2.8020306,en
Édgar Méndez,Alavés,2.1736111111111107,0,14,2.1736112000000003,es
Xavier Chavalerin,Reims,2.538812785388128,34,1859,2.5388129,fr
Xavier Chavalerin,Reims,2.538812785388128,34,1859,2.5388129,fr
Óscar Trejo,Mallorca,3.3617021276595747,5,1768,3.3617022000000003,ar
Panagiotis Retsos,Hellas Verona,1.75,80,974,1.75,gr
Panagiotis Retsos,Hellas Verona,1.75,80,974,1.75,gr
Simone Zaza,Sassuolo,2.313008130081301,78,2185,2.313008,it
Diogo Costa Rodrigues,Portimonense,1.329479768786127,112,2785,1.3294798,pt
Josip Brekalo,Wolfsburg,2.9641255605381165,55,2168,2.9641256,hr
Josip Brekalo,Wolfsburg,2.9641255605381165,55,2168,2.9641256,hr
Salih Özcan,Dortmund,2.8900709219858154,48,1097,2.890071,tr
Islam Slimani,Leicester City,2.15,107,1333,2.15,dz
Islam Slimani,Leicester City,2.15,107,1333,2.15,dz
Varazdat Haroyan,Cádiz,2.2384105960264904,26,513,2.2384107,am
Clément Lenglet,Tottenham,3.0,31,249,3.0,fr
Flávio Ramos,Paços,2.2806122448979598,108,2721,2.2806122,br
Grejohn Kyei,Clermont Foot,2.241206030150754,38,616,2.241206,fr
Sambou Sissoko,Reims,2.7899543378995437,34,1882,2.7899543999999996,fr
Renato Sanches,Lille,3.5350318471337583,32,1257,3.5350318,pt
Mexer,Bordeaux,2.316455696202532,94,392,2.3164556,mz
Lucas Tousart,Lyon,2.3619631901840488,59,1006,2.3619632999999998,fr
Jacopo Sala,Hellas Verona,2.476851851851852,80,2106,2.476852,it
Flávio Nazinho,Sporting CP,2.0615384615384613,63,2486,2.0615384999999997,pt
Bastian Oczipka,Arminia,2.8445945945945947,46,2273,2.8445945,de
Sebastian Giovinco,Juventus,1.688259109311741,79,2006,1.6882591,it
Mitchell Dijks,Bologna,2.5486725663716814,66,345,2.5486727000000005,nl
Jude Bellingham,Dortmund,3.2056737588652484,48,649,3.2056737,en
Marcelo Saracchi,Levante,2.902912621359224,7,1215,2.9029126,uy
Iván Balliu,Metz,2.567708333333333,45,1747,2.5677083,al
Ferrán Torres,Barcelona,2.2711267605633805,70,257,2.2711267000000004,es
Ferrán Torres,Barcelona,2.2711267605633805,70,257,2.2711267000000004,es
Rafinha,Barcelona,3.2605633802816896,70,1738,3.2605633999999997,br
Rafinha,Barcelona,3.2605633802816896,70,1738,3.2605633999999997,br
Diego Demme,RB Leipzig,3.2109090909090914,62,1603,3.2109091,de
Duván Zapata,Udinese,3.0253164556962027,40,154,3.0253165,co
Karim Benzema,Real Madrid,3.359375,11,1798,3.359375,fr
Pedro Pelágio,Marítimo,2.527093596059113,103,2698,2.5270936,pt
Melvin Bard,Lyon,2.9907975460122698,59,1646,2.9907974999999998,fr
Yuri Berchiche,Real Sociedad,2.7969348659003836,28,158,2.7969348,es
Fabio Depaoli,Atalanta,2.543307086614173,50,965,2.543307,it
Fabio Depaoli,Atalanta,2.543307086614173,50,965,2.543307,it
Lebo Mothiba,Troyes,2.5900621118012417,35,2129,2.5900621,za
Lebo Mothiba,Troyes,2.5900621118012417,35,2129,2.5900621,za
Volnei Feltes,Estoril,2.2110552763819094,106,2678,2.2110553,br
Fernando Niño,Mallorca,2.3085106382978724,5,1396,2.3085105,es
Loum Ndiaye,Moreirense,2.218340611353712,23,19,2.2183406000000003,sn
Junior Kadile,Famalicão,2.3626373626373627,1,2655,2.3626373,fr
Rodrigo Abascal,Boavista,3.027027027027027,102,2733,3.0270271,uy
Davide Calabria,Milan,2.9547169811320755,95,1510,2.954717,it
Jean Lucas,Brest,3.0178571428571432,16,1544,3.017857,br
Cristian Ansaldi,Torino,2.9711538461538463,83,2166,2.9711537,ar
Emerson,Tottenham,2.3369565217391304,31,240,2.3369565,br
Emerson,Tottenham,2.3369565217391304,31,240,2.3369565,br
Luciano Vega,Marítimo,2.0295566502463056,103,2679,2.0295568,ar
Marten Winkler,Hertha BSC,1.2131979695431472,89,1007,1.213198,de
Óscar Melendo,Granada,2.19375,18,758,2.19375,es
Jordi Mboula,Estoril,2.1608040201005023,106,1395,2.160804,es
Jordi Mboula,Estoril,2.1608040201005023,106,1395,2.160804,es
Jason,Getafe,2.8659217877094973,8,7,2.8659217,es
Jason,Getafe,2.8659217877094973,8,7,2.8659217,es
Todd Cantwell,Norwich City,2.527173913043478,68,1666,2.527174,en
Merih Demiral,Atalanta,2.2165354330708658,50,133,2.2165353,tr
Nicolas Pépé,Nice,3.157692307692308,29,93,3.1576922,ci
Olivier Giroud,Milan,2.4188679245283016,95,1516,2.4188678,fr
Brais Méndez,Celta Vigo,3.08294930875576,10,569,3.0829494,es
Carlos Vinícius,Benfica,1.362126245847176,65,2520,1.3621261999999998,br
Mário Rui,Spezia,3.2037914691943126,86,1621,3.2037914,pt
Ismaël Bennacer,Empoli,3.4492753623188412,101,1509,3.4492752999999996,dz
Jeremie Boga,Sassuolo,2.9349593495934965,78,129,2.9349594,ci
Jeremie Boga,Sassuolo,2.9349593495934965,78,129,2.9349594,ci
Paulo Oliveira,Braga,2.533333333333333,22,2523,2.5333333,pt
Sven Botman,Newcastle Utd,2.807106598984772,14,1246,2.8071064999999997,nl
João Carlos Teixeira,Brighton,2.9315068493150687,67,2640,2.9315069,pt
Pierre-Yves Hamel,Lorient,1.9637305699481864,36,612,1.9637306,fr
Pierre-Yves Hamel,Lorient,1.9637305699481864,36,612,1.9637306,fr
Chiquinho,Estoril,2.3065326633165832,106,2428,2.3065326,pt
Chiquinho,Estoril,2.3065326633165832,106,2428,2.3065326,pt
Chiquinho,Estoril,2.3065326633165832,106,2428,2.3065326,pt
Giangiacomo Magnani,Sampdoria,2.4022346368715084,84,972,2.4022346000000003,it
Giangiacomo Magnani,Sampdoria,2.4022346368715084,84,972,2.4022346000000003,it
Edouard Michut,Paris S-G,2.9684210526315784,72,1734,2.9684209999999998,fr
Arkadiusz Milik,Augsburg,2.2827225130890048,91,1467,2.2827224999999998,pl
Cédric Hountondji,Rennes,2.2105263157894743,39,613,2.2105262000000003,bj
Pierre-Emerick Aubameyang,Saint-Étienne,1.9657142857142855,44,79,1.9657143,ga
Pierre-Emerick Aubameyang,Saint-Étienne,1.9657142857142855,44,79,1.9657143,ga
Leandro Paredes,Juventus,3.4534412955465585,79,1736,3.4534413999999996,ar
Rafa Silva,Braga,3.1523809523809523,22,2496,3.152381,pt
Ibrahim Amadou,Norwich City,2.614130434782609,68,1474,2.6141305,fr
Georginio Wijnaldum,Newcastle Utd,2.3807106598984773,14,1743,2.3807106,nl
Chris Führich,Dortmund,2.826241134751773,48,2144,2.826241,de
Hugo Duro,Valencia,1.43,9,886,1.43,es
Hugo Duro,Valencia,1.43,9,886,1.43,es
Rubén Sobrino,Cádiz,2.5364238410596025,26,527,2.5364240000000002,es
Rubén Sobrino,Cádiz,2.5364238410596025,26,527,2.5364240000000002,es
M'Baye Niang,Montpellier,2.08203125,43,394,2.0820312,sn
Mamadou Sylla,Rayo Vallecano,2.1333333333333333,17,25,2.1333333999999997,sn
Mamadou Sylla,Rayo Vallecano,2.1333333333333333,17,25,2.1333333999999997,sn
Martín Cáceres,Barcelona,1.8838028169014085,70,532,1.8838028000000002,uy
Martín Cáceres,Barcelona,1.8838028169014085,70,532,1.8838028000000002,uy
Lebo Mothiba,Troyes,1.0993788819875776,35,2129,1.0993788,za
Lebo Mothiba,Troyes,1.0993788819875776,35,2129,1.0993788,za
Antonio Vacca,Venezia,3.052023121387283,97,2333,3.0520232000000003,it
Borja Mayoral,Real Madrid,2.334375,11,892,2.334375,es
Borja Mayoral,Real Madrid,2.334375,11,892,2.334375,es
Jamie Bynoe-Gittens,Dortmund,2.6560283687943262,48,651,2.6560283,en
Bryan Lasme,Arminia,2.033783783783784,46,68,2.0337837,fr
Saúl Ñíguez,Chelsea,2.5255255255255253,19,197,2.5255256,es
Saúl Ñíguez,Chelsea,2.5255255255255253,19,197,2.5255256,es
Xavier Chavalerin,Reims,2.2922374429223744,34,1859,2.2922375,fr
Xavier Chavalerin,Reims,2.2922374429223744,34,1859,2.2922375,fr
Federico Fernández,Getafe,1.8268156424581008,8,1628,1.8268156000000002,ar
Pedrosa,Espanyol,2.6153846153846154,2,761,2.6153846,es
Germán Pezzella,Fiorentina,2.47843137254902,53,306,2.4784314999999997,ar
Allan,Napoli,2.6058631921824102,77,773,2.6058630000000003,br
Nayef Aguerd,West Ham,2.934065934065934,52,1885,2.9340658,ma
Stefano Sensi,Sampdoria,3.1061452513966477,84,1047,3.1061451,it
